Age,Income,EducationYears,EmploymentStatus,Purchase
39,74659,12,0,0
36,97990,14,0,0
31,55800,13,0,1
56,70163,14,1,1
41,41339,17,0,1
49,65830,14,1,1
28,74294,14,0,1
28,69521,16,0,1
27,57726,15,0,1
29,79194,12,0,1
28,77114,16,1,1
57,42818,13,0,1
37,91051,14,0,0
20,67992,17,1,0
49,75289,16,1,1
55,95080,15,0,1
45,52787,12,1,1
43,83121,13,1,1
51,43412,13,0,1
26,70387,12,1,1
48,51154,16,0,1
24,67837,17,1,0
31,45861,13,1,1
37,44935,15,0,1
21,79148,17,0,0
27,87620,16,0,1
43,62689,13,0,1
42,85609,16,1,1
44,83778,13,1,1
55,56830,15,0,0
59,67562,14,0,1
23,98104,14,0,0
57,93785,15,0,0
52,89208,15,1,1
52,86105,15,0,0
22,45078,15,1,1
48,76273,14,0,1
31,81141,17,1,1
30,64797,14,1,0
39,80894,15,1,1
32,40218,16,0,0
43,79870,12,0,1
23,80765,17,0,1
55,73139,16,1,1
43,70525,16,1,1
22,62142,13,1,1
41,98488,17,1,1
22,84632,12,1,0
47,44219,17,1,1
23,63827,15,1,1
25,97056,17,0,1
22,89961,15,1,1
34,53168,12,0,0
35,84016,15,0,0
52,46679,16,1,0
32,68725,17,0,1
28,85580,17,0,1
27,88864,13,1,1
54,93326,13,0,1
33,50153,14,0,1
32,93553,17,0,0
57,95836,15,1,1
53,55288,17,0,0
48,72295,17,0,1
32,57881,17,0,0
53,99465,16,0,1
55,67084,15,0,1
53,78641,12,1,1
48,79181,17,0,0
22,73784,12,0,0
50,81765,15,1,1
24,78363,14,1,1
43,93064,12,0,0
34,58985,14,1,1
56,49790,17,0,1
24,82529,14,1,1
57,89917,17,1,1
38,90176,16,0,0
39,50255,12,1,1
58,43366,16,1,1
37,44515,13,0,0
44,86564,16,1,1
21,68454,17,0,1
58,93089,17,1,1
52,57511,13,0,1
22,53773,13,0,0
57,89700,17,1,1
29,73387,15,0,1
35,88448,13,0,1
25,78056,12,1,1
26,99786,13,1,0
48,46439,14,1,1
55,49448,12,0,0
56,66898,15,1,1
28,51630,13,1,0
21,60396,13,1,0
26,80358,13,0,1
35,89155,14,1,1
27,75555,14,1,0
29,76837,14,1,0
36,73021,16,1,1
38,50994,12,0,1
31,98111,17,0,1
41,67982,12,0,1
52,52881,12,0,1
37,66869,15,0,0
29,68805,12,0,1
37,69769,14,0,0
28,79731,13,0,1
56,60047,15,0,1
47,47626,17,0,1
37,62438,12,1,1
21,94132,17,1,1
48,87262,13,0,1
42,64197,14,0,1
40,76043,16,1,1
55,62806,13,0,1
37,98857,13,1,1
29,66492,12,0,0
51,68247,15,0,0
52,50137,12,1,1
51,71509,12,0,0
31,74887,16,1,1
51,78833,16,1,1
35,87633,12,0,1
39,94986,12,1,1
49,54209,15,1,1
39,62857,17,0,1
45,86447,13,0,0
41,64200,15,1,1
46,52165,14,0,1
20,51210,16,1,0
37,64157,14,0,1
20,98798,14,1,0
29,63992,15,0,1
34,48891,14,1,1
28,50609,17,1,0
56,67936,17,0,1
56,51489,12,0,1
31,94783,14,1,1
39,92877,12,0,0
41,87381,17,0,0
32,58298,12,1,1
22,68186,14,1,1
22,43708,16,0,1
24,48072,17,0,1
29,66525,13,0,0
40,91948,13,0,1
40,67322,13,0,0
41,94210,15,1,1
54,83287,14,0,1
44,88386,14,0,0
58,77589,16,0,1
52,66427,14,0,1
56,70427,14,0,1
58,51801,12,0,1
40,43264,16,1,0
39,83411,12,1,1
34,82115,12,0,1
21,73396,14,1,0
46,89069,13,1,0
29,73251,12,1,1
59,55351,15,1,1
32,90114,12,0,1
48,94979,13,0,1
24,75045,12,0,1
45,90625,17,0,1
52,41609,16,0,1
20,68768,13,1,0
59,71974,13,1,0
22,85658,15,0,1
33,50860,14,0,1
54,58947,15,0,1
58,58023,16,1,0
38,84351,15,1,0
56,83551,16,1,1
36,77030,13,0,0
55,74940,14,1,1
43,64062,15,1,1
53,47268,14,1,0
22,77148,13,1,1
42,65348,17,1,1
50,58610,17,0,1
49,65919,14,1,1
28,67017,12,0,0
38,61672,17,1,1
54,76814,16,1,1
59,50984,17,0,1
36,57882,17,0,1
53,78623,17,0,0
42,50067,14,1,1
51,57838,13,1,1
47,86676,17,0,0
24,43019,14,0,0
22,92913,16,0,1
45,41930,14,0,1
46,78768,12,1,1
41,73173,14,1,0
55,73479,13,1,1
44,40501,16,0,0
25,78828,16,1,1
20,98230,17,0,1
55,43840,15,1,1
22,81842,13,0,0
40,98830,14,1,0
44,49261,15,0,1
33,44656,15,0,1
30,72328,13,0,0
57,52087,15,0,1
50,62767,16,1,1
39,85047,13,0,1
30,81934,15,1,1
39,69414,12,1,0
47,95895,15,0,0
54,76546,17,1,1
53,43055,12,0,0
32,60918,12,0,1
46,95205,16,0,1
55,52987,12,1,1
33,56187,16,1,1
54,58151,15,0,0
53,77478,15,1,1
28,80251,13,1,1
46,69488,15,1,1
48,76647,12,1,1
48,79686,12,1,1
36,49996,15,1,1
29,81382,16,1,0
24,47692,13,1,1
25,70851,15,0,1
25,45456,17,1,1
39,92512,17,1,1
56,51560,12,1,1
22,48835,16,0,0
54,89295,15,1,0
52,46884,14,0,1
39,76751,16,1,0
57,98567,16,1,1
24,86393,12,0,0
24,64823,17,0,1
29,52570,16,1,0
27,47430,17,1,1
20,97716,13,0,0
22,56894,15,0,1
23,87962,13,1,1
28,72687,12,1,0
26,91250,13,0,1
55,88916,14,0,1
50,85758,15,0,1
40,46748,13,1,1
46,65810,17,0,1
57,74175,12,0,0
58,55135,12,0,0
56,71884,14,1,0
35,93468,15,0,0
22,71430,12,0,0
41,61736,16,0,0
32,40373,14,1,1
35,57204,12,1,1
31,48777,17,1,0
41,78826,15,1,0
21,99917,16,1,1
33,83374,17,1,1
37,58529,12,0,1
57,81201,16,1,1
57,89794,12,0,0
45,57598,17,0,1
32,98028,16,0,1
33,44208,15,0,1
53,90708,14,1,1
23,82202,15,0,1
56,55261,16,0,1
57,99747,14,0,1
59,91917,16,0,1
54,63997,12,1,1
57,92863,16,0,0
30,75007,16,1,1
54,62595,17,0,0
49,47130,12,0,1
53,67359,17,1,1
48,87083,15,0,0
49,87965,14,1,1
50,94743,12,1,1
58,71707,13,0,0
20,87055,17,1,1
49,77262,14,1,1
20,98619,12,1,1
35,41667,15,1,0
20,44812,14,0,0
58,73333,12,0,0
35,59156,12,1,0
26,58985,13,0,1
26,95595,14,1,1
28,74559,12,1,1
52,73524,16,0,1
58,76942,13,1,1
54,92492,16,0,0
20,88082,15,1,1
55,44083,17,1,1
40,73866,15,0,0
33,54134,12,0,1
43,97223,16,1,1
57,40718,14,0,0
32,41863,16,1,0
46,82326,13,1,0
50,57243,17,0,1
49,85163,16,0,1
43,88902,16,1,1
35,86571,14,0,1
27,48433,17,1,0
40,65046,16,0,1
23,86190,13,1,1
51,63833,13,1,0
20,47797,15,0,1
56,70832,16,0,1
27,51130,14,0,0
47,70410,15,1,0
38,97973,12,0,0
47,61090,16,0,1
54,94733,17,1,1
38,47359,14,1,1
20,63534,15,1,0
49,78093,16,1,1
49,59357,12,1,1
48,91207,12,0,0
35,55018,12,1,1
22,74492,14,0,1
27,61096,15,1,1
26,46962,12,1,0
24,80959,14,1,1
45,43806,14,0,1
36,68859,17,1,1
31,85357,12,1,0
24,47029,13,1,1
50,85046,17,1,0
44,78770,12,1,1
26,71028,15,1,1
52,70172,13,1,1
43,44371,14,1,1
39,53801,17,1,1
57,54930,17,0,1
58,40807,16,0,0
58,61651,14,1,1
24,91204,16,0,0
32,65592,17,1,1
37,50527,15,0,1
28,47828,12,0,0
53,58280,13,1,1
29,99562,16,1,1
59,70792,15,1,1
56,74058,17,1,0
38,49386,15,0,1
20,61292,16,0,1
36,81592,15,0,1
27,46015,17,0,0
59,97493,16,0,0
38,52680,15,0,1
24,81527,17,0,1
45,73827,16,0,0
30,64943,13,1,0
52,40351,17,1,1
41,59907,13,0,0
54,62537,14,1,0
34,70253,13,0,1
50,89198,16,1,1
30,60220,17,1,0
27,78704,14,1,1
36,50517,16,0,0
47,77850,14,0,1
52,89737,13,1,1
59,87655,13,0,0
43,46063,17,0,1
26,56244,16,0,0
32,51141,12,1,0
24,56974,16,1,0
38,45392,15,1,1
34,44243,17,1,1
40,49538,16,0,1
57,40016,14,0,1
55,42613,13,0,1
26,61494,13,1,1
49,85034,13,1,1
30,59818,16,1,1
46,82889,16,1,1
22,54119,14,0,0
42,51847,16,1,1
57,41328,16,0,0
37,58144,13,0,1
53,80279,13,1,1
48,87792,17,1,1
22,51120,13,1,0
28,76347,13,0,1
38,45243,12,1,1
32,46057,13,1,1
37,57932,13,1,1
48,82572,16,1,1
38,72495,12,1,0
35,96931,17,0,1
20,43532,17,1,1
24,55976,17,0,0
33,89535,12,1,1
31,63421,15,1,1
47,93832,14,1,1
27,95073,12,0,0
44,63325,13,1,1
31,78960,17,0,1
46,86201,17,1,1
55,99594,17,1,1
35,63280,17,1,0
32,51608,17,1,1
34,94965,12,1,1
26,60957,17,0,0
38,92416,17,1,1
35,40196,14,0,0
40,65175,17,0,1
37,69712,14,1,0
28,43280,17,0,1
48,95493,15,0,1
34,45548,15,1,1
53,98562,12,1,1
51,88745,12,0,0
31,52047,17,1,1
29,64243,16,1,0
52,66484,13,1,1
41,87579,16,1,1
59,58297,17,0,0
30,68516,14,0,1
53,74094,14,1,0
29,84765,13,1,1
48,63890,13,0,1
22,41443,17,1,0
33,50333,16,0,0
31,48567,12,1,0
34,94117,13,0,0
45,83481,15,1,1
20,96336,12,0,1
44,78375,15,0,0
27,71434,12,1,1
38,78423,14,1,1
21,93699,16,0,0
24,44740,16,0,0
58,53869,15,0,1
57,67783,13,0,0
38,68983,17,1,1
57,56256,15,1,0
29,40095,16,0,1
37,96050,12,1,1
58,87034,12,0,0
40,66694,12,1,1
33,69543,17,1,1
46,84517,13,1,1
23,71744,13,0,1
37,40095,12,0,1
52,59605,15,0,1
34,50928,15,0,0
31,63759,16,0,0
59,46719,15,1,1
46,70827,13,1,1
39,92494,13,0,1
23,95804,17,1,1
38,82557,17,1,0
52,88238,15,1,1
38,96919,12,1,1
22,65431,17,1,1
51,82353,13,0,1
24,56831,16,0,0
24,70347,14,0,1
26,70759,17,1,0
26,43204,15,0,0
21,52140,15,0,1
33,63739,12,1,1
22,40114,17,0,0
36,55854,15,0,0
35,91649,13,0,0
34,68223,17,0,0
27,93145,14,0,1
31,79722,12,0,0
38,44179,13,1,1
55,85903,12,1,1
23,52681,12,1,0
20,83240,14,1,0
39,74894,12,0,1
59,58890,13,1,0
38,82260,16,0,1
30,44553,16,1,1
53,61125,12,1,0
43,60947,14,0,1
44,97864,14,0,0
42,61007,14,0,0
33,54415,13,1,1
51,45076,16,1,1
31,70858,12,1,1
25,40294,12,1,1
54,64682,13,1,1
31,52287,15,0,1
53,57994,12,1,1
26,42239,14,1,0
44,87243,14,0,0
20,66741,16,0,0
25,55267,15,0,1
54,41826,15,1,1
51,44849,16,1,1
47,58639,12,1,1
34,81643,15,1,1
28,82849,16,0,1
39,78153,15,0,0
43,91026,16,1,1
59,45471,15,0,0
24,59198,13,1,1
44,88673,12,0,0
32,50289,14,0,1
29,43570,17,0,0
33,97502,15,0,0
39,66054,17,1,1
57,43647,14,0,1
43,88397,13,0,0
33,86590,15,1,1
38,59080,17,1,1
33,53767,15,1,1
34,58210,15,1,1
35,78168,12,0,1
21,59459,16,1,1
33,99029,15,0,0
55,73709,17,1,1
21,87235,16,0,0
34,87352,12,1,1
27,62233,16,1,1
32,64747,14,1,1
50,84599,12,1,1
51,96547,17,1,1
36,85479,17,0,1
25,84390,16,1,1
25,77057,13,0,0
44,70482,14,1,1
52,63654,14,1,1
31,88625,15,0,0
57,44704,16,0,1
59,81355,12,1,1
48,70369,16,1,1
54,45104,14,0,1
49,81437,16,1,1
27,43931,16,0,1
51,80355,17,0,1
55,53267,16,0,1
26,58019,14,1,1
22,71565,17,1,0
32,79070,17,0,0
39,86263,14,1,1
52,62219,13,1,1
57,75085,16,0,1
39,80308,14,1,1
28,81557,14,1,0
36,78697,17,1,0
57,91715,17,1,1
54,56158,13,1,1
37,91610,17,1,1
54,65010,17,0,1
28,55923,17,1,0
57,70406,15,0,1
51,94593,12,1,1
23,81852,12,1,1
44,88928,12,0,1
29,46738,13,0,1
49,98108,15,1,0
26,67809,13,1,1
55,88465,12,1,1
33,81857,13,0,0
37,76425,14,0,1
50,64887,13,0,0
38,72749,15,0,1
37,72580,17,0,1
44,40423,14,1,1
40,42145,15,0,0
35,75976,16,1,1
56,70342,13,1,1
38,66504,16,0,1
25,49513,14,1,1
41,70313,14,0,1
51,49133,14,1,0
37,76439,17,1,1
22,60800,15,1,0
45,87111,12,1,1
39,58832,17,0,1
33,53901,15,0,1
48,59884,14,1,1
37,96162,15,0,0
41,89583,15,0,1
25,45408,14,1,0
36,49445,15,0,1
27,89627,15,0,1
37,70584,15,1,1
55,63369,13,0,0
46,51545,17,0,1
33,54203,13,1,0
41,68878,15,0,0
26,94451,15,1,1
26,51262,13,1,0
40,61699,15,1,1
22,51892,13,1,1
23,66514,13,0,1
20,61644,17,0,0
54,68137,12,1,1
56,88161,14,0,0
57,44647,13,1,0
29,86783,16,1,0
34,45690,14,1,1
34,57681,14,0,0
52,81589,17,1,1
48,92125,14,0,0
51,76602,16,1,1
49,61448,16,0,0
52,60062,16,0,1
54,40425,14,0,1
37,95381,15,0,1
36,65889,13,0,1
49,96153,14,0,0
51,56742,14,0,1
44,60082,15,0,1
31,84953,13,0,1
42,76480,16,1,1
25,86596,17,0,0
29,84593,12,1,1
40,64627,13,0,1
43,60199,15,0,0
23,63498,16,1,1
59,45785,16,1,1
41,97249,15,1,1
31,95556,14,1,0
56,66930,17,0,1
30,87453,16,1,1
26,43532,17,0,0
57,82424,15,1,1
27,68163,16,1,1
28,90343,14,0,0
52,43998,15,0,1
37,56650,12,0,1
46,77793,17,0,0
52,75088,17,0,1
26,57729,15,1,1
41,96614,17,0,1
29,93613,16,1,0
55,71503,13,0,0
30,85181,13,0,0
59,82530,12,0,1
59,47384,12,1,1
50,64528,16,0,1
42,74504,17,0,1
40,67586,12,1,1
33,50794,16,0,1
28,71054,14,0,0
32,47914,14,1,1
46,52807,14,0,0
45,73976,14,1,1
45,98282,14,1,1
44,57661,15,0,0
46,95125,17,1,1
33,42757,14,0,1
59,79425,15,1,1
35,73509,12,0,1
53,55434,16,0,0
25,56928,17,1,0
45,56968,12,1,0
58,59718,12,0,0
45,98217,17,1,1
21,97353,13,1,1
37,82034,16,0,0
32,74095,13,0,0
49,42205,15,0,0
52,70924,16,1,1
39,55122,17,0,1
41,83163,15,0,1
32,64558,13,1,1
20,80852,14,0,1
37,52868,15,1,1
25,71468,16,1,1
29,63806,13,1,1
56,49611,15,1,0
30,52368,14,1,1
22,87465,13,1,0
28,55399,15,1,0
51,64196,14,1,0
43,92273,15,0,0
22,87791,12,0,0
22,47014,16,0,1
45,60943,13,0,0
49,43164,12,1,1
59,44053,12,1,1
36,84758,13,1,0
40,63431,14,1,1
43,50467,14,0,0
57,70161,17,1,1
53,96709,17,1,1
56,64572,14,0,0
49,59643,17,1,1
38,88057,17,1,1
47,97872,14,1,1
52,89688,17,0,1
38,99090,15,0,0
36,78028,17,1,1
20,84624,15,1,0
31,78847,17,1,1
51,95049,14,1,1
20,50786,16,0,0
27,77687,14,1,0
40,82848,14,0,0
22,56601,14,1,0
46,93401,17,1,1
59,79482,13,1,1
49,69855,15,1,0
38,99044,15,1,1
45,77983,17,1,1
22,77836,13,0,0
34,74828,13,1,1
22,98706,14,0,0
54,57650,17,0,1
39,55271,17,1,1
29,75398,17,0,0
32,95484,15,0,0
21,80058,17,1,1
46,99144,15,0,0
20,80447,12,0,1
45,55536,15,0,0
24,57189,14,1,1
37,81133,17,0,0
26,61889,15,0,0
27,73274,14,0,1
30,93370,14,0,0
31,74627,16,0,0
59,86791,12,1,1
37,44631,12,0,1
43,91811,13,1,1
50,63127,15,1,0
28,83138,16,1,1
38,97041,13,1,0
45,89167,16,0,0
49,65214,16,1,1
53,76201,13,0,0
23,42190,13,1,1
44,57892,13,1,0
20,75601,16,1,0
29,61941,16,1,1
28,61222,14,0,1
49,72055,13,0,1
34,47741,14,0,1
55,95077,17,1,1
42,99652,14,0,1
22,54607,13,0,0
39,41862,14,0,0
47,74420,15,1,0
46,86649,15,0,1
41,62870,13,1,1
28,62289,16,1,0
49,84624,13,1,1
59,84099,12,1,1
37,48768,15,1,1
30,96798,12,0,0
33,87519,12,0,1
37,95147,12,0,1
35,77663,12,0,1
40,61267,16,1,1
54,80781,13,1,0
48,85556,14,0,1
55,94398,13,0,1
30,70893,17,0,1
27,64926,16,1,1
33,84483,15,0,1
22,51574,16,0,0
27,90138,17,0,1
43,80773,15,0,1
45,74870,12,1,1
49,47990,17,1,1
50,70528,16,0,1
51,78011,14,1,1
47,43148,12,0,1
53,62573,14,0,0
41,61168,14,0,0
21,85317,14,1,1
21,70697,16,1,1
31,46797,13,0,0
31,68909,16,0,1
44,94623,12,1,0
21,83595,16,1,1
36,67692,13,1,0
34,99488,15,1,0
25,92175,12,1,1
39,78560,14,0,0
33,99687,16,1,1
37,95284,17,1,1
57,41500,13,0,0
47,58034,16,0,1
29,74671,13,1,1
57,66400,14,0,0
36,82566,16,0,0
30,72266,14,1,1
45,86811,16,0,1
44,49684,12,1,1
57,45084,15,1,1
25,69800,17,1,1
20,77994,16,0,1
30,89356,14,0,0
59,76269,17,1,1
32,70792,16,0,1
42,81346,13,1,1
42,79644,12,0,1
20,64104,17,1,0
54,47468,12,1,1
25,69165,16,1,1
21,63697,13,0,1
23,46346,12,0,0
34,41542,13,0,0
44,97730,15,1,0
55,71064,15,1,0
30,50526,17,0,0
48,59868,16,1,1
40,95742,17,0,0
36,68520,15,1,1
46,78107,15,1,0
25,60950,12,1,0
49,78540,12,1,1
40,52740,14,0,1
59,55961,15,1,1
59,86514,13,1,1
36,90711,12,0,0
40,91297,15,0,1
30,42090,15,1,1
40,98987,16,0,1
31,55789,16,1,1
32,74830,12,1,1
41,70299,14,0,0
37,83860,12,1,1
21,86480,12,0,1
35,97253,16,0,1
36,62939,12,0,0
57,56087,16,1,1
48,60337,15,1,0
54,81112,15,1,1
47,50869,17,1,1
44,50759,12,0,1
39,64979,12,1,0
34,97457,15,1,1
24,59039,12,0,0
23,59762,17,1,1
42,96131,16,0,0
36,77542,12,1,1
34,91386,14,0,1
23,53804,17,1,1
37,40817,14,1,0
42,59960,12,1,1
57,88196,16,1,1
34,69248,12,0,0
43,70050,16,1,1
53,86191,14,1,1
24,52963,12,1,1
23,88748,14,0,1
54,78194,16,1,1
56,95119,15,0,1
48,97802,16,0,0
32,44696,13,1,1
59,81536,17,0,1
32,43932,15,0,0
26,43879,17,1,1
49,45038,12,0,1
28,81851,15,1,1
45,89311,13,0,1
45,64744,16,1,0
42,52998,12,0,0
25,62579,14,0,0
28,60928,12,1,1
42,55731,13,1,1
30,54002,17,0,1
43,41875,13,1,1
41,51687,16,1,1
42,56619,14,1,1
28,61963,13,0,1
37,95252,13,1,1
47,83579,12,1,1
39,49364,12,1,1
45,86388,13,0,0
40,60596,14,1,0
31,60824,17,1,1
52,73266,12,0,1
21,88905,13,1,0
34,83032,12,0,0
21,74246,15,0,1
57,88404,13,0,1
57,44767,14,1,1
45,51471,14,1,1
52,83187,12,0,0
42,72570,13,1,1
36,91513,17,0,1
39,50970,16,1,1
21,73173,15,1,1
32,75458,15,1,0
23,89999,14,1,1
46,82368,15,1,1
30,83037,13,1,1
57,55765,16,0,1
29,57196,12,1,1
34,45421,16,1,1
52,50180,12,1,1
36,49864,12,0,0
27,66847,13,0,0
47,77538,13,1,1
53,83181,14,0,0
49,78964,17,1,1
39,61075,16,1,1
52,90513,13,1,1
33,59126,17,0,0
50,67409,17,0,0
28,40957,14,1,0
27,52579,13,1,0
22,93016,16,1,1
47,49121,15,1,1
43,94783,14,1,1
44,90307,12,1,1
50,74764,15,0,1
48,65816,16,0,1
24,73572,13,0,1
56,92521,14,0,1
59,51411,16,0,0
48,82244,17,1,1
47,86568,15,0,0
45,52983,16,1,0
22,46778,17,1,1
45,82986,14,1,1
39,56002,16,1,1
29,99846,12,1,0
37,74388,17,1,1
36,85546,16,1,0
45,76486,15,0,0
38,50904,13,1,1
26,67247,15,0,1
33,87692,16,0,0
20,56331,12,1,0
52,45585,12,1,0
57,94303,14,1,1
42,71844,14,0,1
59,45332,13,0,1
24,86728,17,0,0
22,44742,16,1,0
29,92805,12,1,1
32,42540,14,0,0
48,56528,15,0,0
57,63665,16,0,1
23,65612,13,0,0
38,78439,13,1,1
39,48582,17,0,0
49,76821,16,0,1
21,45290,16,1,1
29,88215,12,1,0
35,86111,16,1,1
32,62135,15,1,1
21,81106,15,1,0
59,76536,12,0,1
40,81057,16,0,1
36,71904,14,0,0
58,56037,14,0,0
26,41852,14,0,0
36,43581,17,0,1
36,76711,16,0,0
53,58297,13,0,1
26,42457,14,0,0
46,42911,16,0,0
44,95525,17,0,0
46,44697,16,0,1
45,67403,16,0,0
37,79158,15,1,1
23,55988,13,0,0
50,93888,13,0,1
31,57762,12,1,0
40,64026,14,1,1
57,94230,13,0,1
59,65869,12,1,1
37,98876,17,0,0
58,91928,12,0,1
43,71234,15,1,1
46,59330,13,1,1
27,57523,14,1,0
20,90812,16,0,0
33,82140,13,0,1
32,80493,15,1,1
41,87438,16,0,1
56,59775,13,0,1
44,54031,15,1,1
24,80091,12,0,1
56,76930,17,1,1
46,42488,17,1,1
53,98449,16,1,1
31,63088,12,1,1
36,84168,15,1,1
59,87579,15,1,1
31,54655,15,1,1
27,74424,13,0,1
49,53278,14,1,1
31,80709,13,0,0
52,86653,17,0,0
20,86747,17,1,1
44,41528,14,1,0
56,60478,17,0,1
50,40146,12,1,1
32,44241,15,1,1
48,85760,17,0,1
58,63492,17,1,1
51,79009,14,1,1
23,49318,16,0,0
30,40361,13,0,0
28,41932,14,1,1
48,66594,13,1,1
45,57274,14,0,0
31,72470,15,1,1
24,62682,13,1,1
49,47436,17,1,0
47,98573,17,0,1
36,75065,16,0,0
58,46496,15,1,1
27,60339,14,0,0
46,73088,14,1,1
47,65367,13,0,1
48,92443,15,1,1
35,68940,12,1,0
38,96270,15,0,1
50,73052,17,1,0
39,79988,12,0,1
52,75011,15,1,1
47,40153,16,0,1
28,42938,17,1,1
24,96135,17,1,1
47,80256,17,1,1
59,75157,12,1,0
21,70448,14,1,1
37,90120,14,0,1
29,81076,17,0,1
54,97451,16,0,0
42,58323,15,1,0
20,80097,14,1,0
48,87869,15,0,1
52,89676,14,1,1
55,67004,15,1,1
54,79452,13,1,1
55,96221,15,1,1
35,78208,14,0,0
44,63775,17,0,1
48,59892,12,0,1
26,47078,12,1,1
36,75126,15,1,1
28,99144,17,1,1
37,56107,17,0,1
54,50901,12,1,0
22,70189,15,1,1
28,61344,14,0,0
31,86999,16,0,1
27,44696,15,0,0
45,86461,15,1,0
40,66746,15,0,1
58,90822,13,1,1
43,81870,12,1,1
54,83471,15,0,1
56,98843,16,1,1
21,83264,13,1,0
43,77701,16,0,0
24,80604,12,0,1
33,55183,15,0,1
34,92033,14,0,0
54,92685,14,1,1
52,58606,17,0,1
53,70801,12,1,1
36,66746,15,1,1
22,63074,13,1,1
26,91223,17,0,0
40,97147,16,1,1
59,41206,13,0,0
58,49780,17,0,0
22,63443,16,0,0
29,95151,14,0,0
46,46351,14,1,0
55,93592,12,0,1
59,73418,14,1,1
39,48312,15,1,0
55,75537,17,1,1
32,41870,13,0,0
21,90447,14,1,0
44,83239,13,1,1
47,83760,13,0,1
20,55280,15,0,0
30,57849,13,0,1
55,71711,12,1,1
23,61713,16,0,1
45,78596,15,0,0
47,80106,13,1,1
45,49642,13,1,1
31,77519,17,1,1
36,99209,15,1,1
42,42467,12,1,1
28,97842,14,1,1
54,76244,16,1,1
40,42423,16,0,1
20,66740,17,0,1
49,69468,16,0,1
51,51013,13,1,1
57,42824,17,1,1
47,87368,14,1,1
58,48406,15,0,0
31,65914,13,0,0
28,54203,12,0,1
54,82199,15,1,1
28,45052,14,1,1
49,90808,16,0,1
55,56177,17,1,1
43,89024,16,1,1
48,59673,12,1,0
56,94795,17,1,1
41,76006,14,0,1
43,54579,17,0,1
50,41726,14,0,1
57,86916,12,1,1
45,72421,12,1,0
24,82476,16,1,1
40,79015,17,0,1
48,69938,16,0,1
45,97733,15,1,1
24,42229,15,0,0
35,49224,13,0,1
22,90717,15,0,0
27,59957,13,1,0
22,46129,12,1,0
51,69657,16,0,0
46,97535,14,0,1
26,78174,16,1,0
22,91968,17,1,1
45,45302,14,0,1
58,99284,12,0,1
35,79406,17,1,1
47,72754,14,0,1
47,91738,17,1,1
48,87492,16,0,1
45,96136,16,0,1
20,72011,12,1,0
58,49587,15,0,1
31,40228,13,0,0
41,42910,14,1,1
26,99752,16,0,1
45,59881,13,1,0
39,63005,15,1,0
23,93735,13,0,1
52,49946,13,1,1
38,44944,14,1,0
49,97973,17,0,0
20,48596,17,1,0
32,42639,13,0,1
55,99723,15,1,1
31,54044,15,1,1
23,88051,16,0,0
49,58379,12,1,0
46,95948,12,1,1
28,81015,16,0,0
21,42148,16,0,1
21,89982,17,1,1
26,78240,14,0,1
44,76619,16,1,0
35,98227,12,1,1
30,84866,17,1,1
38,41895,13,0,0
42,89353,16,0,0
29,99377,14,1,1
27,97644,15,1,1
21,74826,12,0,0
25,90901,14,1,1
29,73653,14,0,0
25,86499,16,0,1
39,76212,12,0,1
48,92492,16,0,1
38,41677,17,0,1
31,84159,12,1,1
26,82871,15,0,0
39,52027,14,0,1
29,56750,14,0,0
53,62831,15,0,0
40,95721,17,1,1
54,44211,12,1,1
32,80721,13,0,1
29,47843,13,0,1
48,65382,16,0,1
23,69883,17,1,0
36,84707,13,1,0
33,61486,14,0,1
39,56994,13,1,1
53,96541,15,1,1
36,55399,12,0,0
22,42993,16,0,1
35,82424,14,0,0
36,96413,16,1,1
31,94357,13,1,1
25,56010,15,0,0
40,66699,17,1,1
35,49829,16,1,1
33,63668,12,1,1
47,85676,14,1,1
42,62087,12,1,1
42,99773,17,0,1
27,69192,12,0,1
43,45715,17,1,1
44,81486,12,1,1
53,75754,14,1,1
42,98647,17,1,1
58,77365,13,1,1
24,89436,13,0,0
55,90714,16,1,1
57,48907,15,0,1
56,94774,17,0,0
53,54308,16,0,1
56,75856,12,0,1
41,71291,16,1,1
48,59632,15,0,0
46,88794,12,1,1
25,53440,12,1,1
37,79163,16,1,1
31,69360,15,0,1
25,51963,17,0,1
43,61676,17,0,1
55,88676,14,1,1
49,84322,12,1,1
21,96478,16,1,1
45,61978,15,1,1
56,55526,15,1,1
43,57687,15,0,1
46,81799,14,1,0
22,99208,17,0,1
45,98165,14,1,1
32,75893,16,1,1
42,43659,17,1,0
31,86911,15,1,1
53,41104,13,1,1
41,65694,12,0,1
53,84702,17,0,1
58,88058,12,1,1
44,96642,14,0,1
54,68552,14,0,0
28,64495,13,1,1
28,83355,15,1,1
58,71773,15,0,0
52,54030,15,1,1
33,44789,12,0,1
55,51564,12,1,1
50,67354,13,1,1
59,52667,16,0,0
29,73016,17,0,0
40,77426,12,1,0
36,62245,13,1,1
35,81455,12,0,1
57,95996,12,1,1
44,97896,13,1,1
49,52924,16,0,1
36,61065,17,1,1
30,56167,12,0,0
24,63503,17,1,0
40,60988,14,1,1
44,94069,17,0,1
43,76889,14,0,0
56,67259,15,1,1
49,52470,13,1,0
41,64433,13,0,1
30,43818,16,1,1
22,54171,17,1,1
25,86015,13,1,1
28,58511,17,1,1
42,87389,16,1,0
54,71460,16,0,0
56,80801,13,1,1
52,61832,14,0,1
23,50715,17,0,0
